2025-10-06 19:43:19,979 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:43:20,170 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:43:21,066 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:43:21,154 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:43:21,340 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.275 delta=0.345 cur_tp=27.81 new_tp=27.739113 capped=False step_type=ATR atr_step=0.15 pct_move=1.2055 move_atr=0.73
2025-10-06 19:43:21,341 | INFO | └─ INVH: reason=cooldown_skip since_sec=63 cooldown_min=5
2025-10-06 19:43:21,433 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:43:21,521 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:43:21,613 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:43:21,800 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.026786
2025-10-06 19:43:21,893 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:43:22,079 | INFO | └─ VTRS: pct_move=0.0984 atr_trigger=0.3 move_atr=0.0398 reason=trigger_not_met
2025-10-06 19:43:22,287 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.079286
2025-10-06 19:43:22,375 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:43:22,376 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:43:22,467 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:44:23,446 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:44:23,636 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:44:24,513 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:44:24,602 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:44:24,786 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.28 delta=0.34 cur_tp=27.81 new_tp=27.739113 capped=False step_type=ATR atr_step=0.15 pct_move=1.188 move_atr=0.7195
2025-10-06 19:44:24,787 | INFO | └─ INVH: reason=cooldown_skip since_sec=126 cooldown_min=5
2025-10-06 19:44:24,878 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:44:24,969 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:44:25,061 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:44:25,244 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.026786
2025-10-06 19:44:25,335 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:44:25,519 | INFO | └─ VTRS: pct_move=0.0984 atr_trigger=0.3 move_atr=0.0398 reason=trigger_not_met
2025-10-06 19:44:25,703 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.084286
2025-10-06 19:44:25,794 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:44:25,795 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:44:25,886 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:45:26,908 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:45:27,099 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:45:27,984 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:45:28,072 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:45:28,260 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.29 delta=0.33 cur_tp=27.81 new_tp=27.739113 capped=False step_type=ATR atr_step=0.15 pct_move=1.153 move_atr=0.6983
2025-10-06 19:45:28,261 | INFO | └─ INVH: reason=cooldown_skip since_sec=190 cooldown_min=5
2025-10-06 19:45:28,353 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:45:28,442 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:45:28,532 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:45:28,712 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.021786
2025-10-06 19:45:28,801 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:45:28,984 | INFO | └─ VTRS: pct_move=0.0984 atr_trigger=0.3 move_atr=0.0398 reason=trigger_not_met
2025-10-06 19:45:29,165 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.074286
2025-10-06 19:45:29,254 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:45:29,256 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:45:29,494 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:46:30,504 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
2025-10-06 19:46:30,690 | INFO | └─ AMCR: reason=tp_step_too_small cur_tp=7.95 new_tp=7.9 min_abs=0.05 min_rel=0.001
2025-10-06 19:46:31,601 | INFO | └─ CAG: reason=no_atr_hint_in_atr_mode
2025-10-06 19:46:31,689 | INFO | └─ FDS: reason=no_atr_hint_in_atr_mode
2025-10-06 19:46:31,872 | INFO | └─ INVH: dir=SHORT entry=28.62 live=28.29 delta=0.33 cur_tp=27.81 new_tp=27.739113 capped=False step_type=ATR atr_step=0.15 pct_move=1.153 move_atr=0.6983
2025-10-06 19:46:31,873 | INFO | └─ INVH: reason=cooldown_skip since_sec=254 cooldown_min=5
2025-10-06 19:46:31,962 | INFO | └─ JNJ: reason=no_atr_hint_in_atr_mode
2025-10-06 19:46:32,052 | INFO | └─ KVUE: reason=no_atr_hint_in_atr_mode
2025-10-06 19:46:32,142 | INFO | └─ L: reason=no_atr_hint_in_atr_mode
2025-10-06 19:46:32,329 | INFO | └─ PSKY: reason=unfavorable_or_flat delta=-0.011786
2025-10-06 19:46:32,421 | INFO | └─ VLTO: reason=no_atr_hint_in_atr_mode
2025-10-06 19:46:32,607 | INFO | └─ VTRS: pct_move=0.1476 atr_trigger=0.3 move_atr=0.0597 reason=trigger_not_met
2025-10-06 19:46:32,792 | INFO | └─ WBD: reason=unfavorable_or_flat delta=-0.064286
2025-10-06 19:46:32,882 | INFO | └─ XEL: reason=no_atr_hint_in_atr_mode
2025-10-06 19:46:32,882 | INFO | 📈 Cycle result: extended=0, skipped=12
2025-10-06 19:46:32,975 | INFO | 🕑 Sleeping 60 sec…
2025-10-06 19:47:33,977 | INFO | 🔍 Scanning 12 open positions: AMCR, CAG, FDS, INVH, JNJ, KVUE, L, PSKY, VLTO, VTRS …
